Date,NSEI NIFTY 50 Index (India),BSE SENSEX Index (India),NSEBANK BankNifty (India),HSI Hang Seng (Hong Kong),TWII TSEC weighted Index (Taiwan),AXJO AS51 Index (Australia),SET.BK Index (Thailand),JKSE IDX Composite (Indonesia),000001.SS Shanghai Composite Index (China),000300.SS CSI 300 Index (China),N225 Nikkei 225 Index (Japan),TPX TOPIX Index (Japan),STI Straits Times Index (STI) (Singapore),IXIC CCMP Index_NASDAQ COMPOSITE INDEX (USA),NYA Index_NYSE COMPOSITE INDEX (USA),GSPC S&P 500 Index (USA),GSPTSE SPTSX Index (Canada),MXX MEXBOL Index (Mexico),MERV MERVAL Index (Argentina),BVSP IBOV Index (Brazil),IPSA Index_Chile stock market select index (Chile),GDAXI DAX index_Complete (Germany),FCHI CAC40 Index (France),IBEX35 Index (Spain),SSMI SwisMarketIndexSMI Index (Switzerland),AEX Index (Netherlands),BFX BEL20 Index (Belgium),ATX Index (Austria),PX Prague Stock Exchange Index (Czech Republic),BUX Index Budapest Stock Exch Index (Hungary),TA-25 Index (Israel),KOSPI Index (South Korea),BIST 100 Index (Turkey),ISEQ Index (Ireland)
2011-07-12,5526.15,18411.62,11022.55,21663.16,8491.01,4495.4,1062.39,3938.01,2754.58,,9925.92,16.49,3075.45,2781.91,8192.75,1313.64,13234.1,36178.59,3348.6,59705.0,4725.55,7174.14,3774.12,9603.4,6014.84,332.12,2436.48,2662.52,,21768.76,1251.23,2109.73,62689.8,2887.14
2011-07-13,5585.45,18596.02,11142.25,21926.88,8488.06,4514.8,1077.4,3980.84,2795.48,,9963.14,16.58,3088.42,2796.92,8246.8,1317.72,13324.9,36254.7,3356.4,60670.0,4724.47,7267.87,3793.27,9666.9,6025.23,332.98,2463.69,2690.39,,22276.1,1250.56,2129.64,63261.1,2908.19
2011-07-15,5581.1,18561.92,11234.55,21875.38,8574.91,4473.5,,4023.2,2820.17,,9974.47,16.48,3084.24,2789.8,8227.04,1316.14,13299.5,36155.86,3326.6,59478.0,4724.8,7220.12,3726.59,9484.2,5938.06,329.49,2437.04,2639.21,,22089.12,1251.4,2145.2,62635.1,2861.69
2011-07-18,5567.05,18507.04,11228.85,21804.75,8538.57,4472.0,1083.94,4032.97,2816.69,,,16.36,3078.95,2765.11,8135.53,1305.44,13254.1,35781.43,3294.6,58838.0,4670.93,7107.92,3650.71,9347.8,5826.26,323.17,2384.12,2574.72,,21277.43,1240.3,2130.48,62025.0,2825.75
2011-07-19,5613.55,18653.87,11313.85,21902.4,8524.57,4468.1,1096.77,4023.42,2796.98,,9889.72,16.96,3096.12,2826.52,8254.38,1326.73,13332.9,35752.02,3325.0,59082.0,4662.09,7192.67,3694.95,9443.8,5896.55,326.17,2402.71,2598.94,,21353.6,1248.76,2130.21,61840.1,2840.42
2011-07-20,5567.05,18502.38,11164.7,22003.69,8706.17,4549.7,1101.37,4050.63,2794.21,,10005.9,17.08,3126.53,2814.23,8281.83,1325.84,13340.8,35341.67,3335.6,59120.0,4604.43,7221.36,3754.6,9732.8,5966.54,330.65,2455.29,2631.16,,21503.95,1259.22,2154.95,61636.8,2868.83
2011-07-21,5541.6,18436.19,11049.8,21987.29,8717.14,4556.0,1104.15,4068.07,2765.89,,10010.39,16.94,3138.51,2834.43,8411.45,1343.8,13434.3,35555.83,3366.9,60263.0,4618.03,7290.14,3816.75,10017.6,6042.06,336.86,2504.77,2685.17,,21927.69,1263.47,2145.04,60882.3,2886.51
2011-07-22,5633.95,18722.3,11291.95,22444.8,8765.32,4602.9,1121.04,4106.82,2770.79,,10132.11,16.94,3182.95,2858.83,8408.2,1345.02,13494.6,35755.48,3356.4,60270.0,4627.8,7326.39,3842.7,10059.3,6031.93,338.6,2522.05,2687.46,,21890.7,1263.47,2171.23,59802.3,2927.38
2011-07-25,5680.3,18871.29,11391.8,22293.29,8683.51,4530.4,1127.58,4087.09,2688.75,,10050.01,16.67,3171.55,2842.8,8357.57,1337.43,13436.0,35479.67,3330.9,59971.0,4620.54,7344.54,3812.97,9866.2,6017.49,337.27,2505.37,2672.19,,21869.36,1260.43,2150.48,61047.7,2914.96
2011-07-26,5574.85,18518.22,11114.55,22572.08,8794.24,4573.3,1121.63,4132.78,2703.03,,10097.72,16.5,3186.57,2839.96,8331.67,1331.94,13300.6,35341.27,3368.6,59340.0,4525.3,7349.45,3787.88,9833.4,5990.18,336.74,2496.66,2679.47,,21724.7,1261.93,2168.7,61388.6,2890.19
2011-07-27,5546.8,18432.25,11000.15,22541.69,8817.49,4537.4,1130.71,4174.11,2723.49,,10047.19,18.06,3193.54,2764.79,8153.21,1304.89,13032.7,35597.63,3270.6,58288.0,4413.54,7252.68,3734.07,9643.3,5904.47,333.1,2460.88,2642.22,,21418.71,1255.04,2174.31,61181.6,2852.4
2011-07-28,5487.75,18209.52,10828.5,22570.74,8767.2,4463.8,1134.38,4145.83,2708.78,,9901.35,17.95,3189.85,2766.25,8124.03,1300.67,13047.8,35917.8,3271.0,58708.0,4434.68,7190.06,3712.66,9657.0,5871.41,332.56,2455.96,2624.17,,21322.5,1232.74,2155.85,62530.9,2825.17
2011-07-29,5482.0,18197.2,10893.65,22440.25,8644.18,4424.6,1133.53,4130.8,2701.73,,9833.03,18.0,3189.26,2756.38,8079.44,1292.28,12945.6,35999.34,3321.9,58823.0,4425.98,7158.77,3672.77,9630.7,5783.35,329.22,2427.09,2611.32,,21617.93,1232.74,2133.21,62295.7,2821.28
2011-08-01,5516.8,18314.33,10939.0,22663.37,8701.38,,1144.14,4193.44,2703.78,,9965.01,17.81,3215.27,2744.61,8040.93,1286.94,,35730.71,3336.2,58536.0,4486.39,6953.98,3588.05,9318.2,,324.59,2376.56,2574.09,,21133.02,1199.45,2172.31,61926.6,2756.84
2011-08-02,5456.55,18109.89,10743.3,22421.46,8584.72,4433.6,1139.61,4177.85,2679.26,,9844.59,17.25,3177.09,2669.24,7831.98,1254.05,12752.3,34814.94,3316.5,57311.0,4391.46,6796.75,3522.79,9114.9,5546.94,320.0,2330.38,2479.37,,20811.31,1187.98,2121.27,61758.6,2710.36
2011-08-03,5404.8,17940.55,10639.55,21992.72,8456.86,4332.8,1133.46,4136.51,2678.49,,9637.14,17.48,3130.34,2693.07,7853.2,1260.34,12816.0,34484.37,3308.8,56017.0,4312.44,6640.59,3454.94,9037.7,5483.15,310.69,2291.11,2422.64,,20527.3,1178.21,2066.26,61315.1,2639.15
2011-08-04,5331.8,17693.18,10537.05,21884.74,8317.27,4276.5,1124.01,4122.09,2684.04,,9659.18,15.96,3107.01,2556.39,7428.4,1200.07,12380.1,33322.63,3109.9,52811.0,4142.38,6414.76,3320.35,8686.5,5285.25,300.85,2223.67,2338.18,,20067.15,1154.96,2018.47,59326.0,2545.51
2011-08-05,5211.25,17305.87,10354.5,20946.14,7853.13,4105.4,1093.38,3921.64,2626.42,,9299.88,15.9,2994.78,2532.41,7419.07,1199.38,12162.2,33697.87,3067.6,52949.0,4066.09,6236.16,3278.56,8671.2,5172.06,296.35,2177.91,2266.35,,19733.14,1154.96,1943.75,56265.5,2506.48
2011-08-08,5118.5,16990.18,10232.3,20490.57,7552.8,3986.1,1078.19,3850.27,2526.82,,9097.56,13.72,2884.0,2357.69,6895.97,1119.46,11671.0,31740.13,2738.4,48668.0,3782.25,5923.27,3125.19,8459.4,4967.99,283.36,2096.04,2127.98,,19112.42,1090.39,1869.45,52283.5,2395.73
2011-08-09,5072.85,16857.91,10196.55,19330.7,7493.12,4034.8,1042.54,3735.12,2526.07,,8944.48,14.42,,2482.52,7258.04,1172.53,12109.3,32381.55,2864.0,51151.0,4005.39,5917.08,3176.19,8428.9,4997.92,287.05,2154.72,2140.0,,18638.62,1090.39,1801.35,52961.2,2466.35
2011-08-10,5161.0,17130.51,10463.2,19783.67,7736.32,4141.3,1060.21,3863.58,2549.18,,9038.74,14.16,2821.09,2381.05,7101.24,1120.76,12198.9,32219.33,2809.8,51395.0,4104.19,5613.42,3002.99,7966.0,4791.96,277.27,2091.74,2093.45,,17381.28,1059.68,1806.24,50307.6,2409.84
2011-08-11,5138.3,17059.4,10338.8,19595.14,7719.09,4140.8,1062.07,3869.36,2581.51,,8981.94,14.52,2796.22,2492.68,7257.58,1172.64,12539.8,33590.33,2949.0,53343.0,4213.01,5797.66,3089.66,8249.4,5032.75,282.79,2144.98,2151.67,,17746.91,1068.63,1817.44,52017.0,2449.24
2011-08-12,5072.95,16839.63,10182.7,19620.01,7637.02,4172.6,,3890.53,2593.17,,8963.72,14.62,2850.59,2507.98,7303.88,1178.81,12542.2,33361.5,2967.0,53473.0,4250.69,5997.74,3213.88,8647.3,5252.81,291.9,2262.95,2233.41,,18032.49,1068.63,1793.31,52188.7,2520.44
2011-08-16,5035.8,16730.94,10056.4,20212.08,7798.59,4247.3,1077.02,3953.28,2608.17,,9107.43,15.1,2832.73,2523.45,7394.49,1192.76,12530.7,33948.48,2983.6,54324.0,4215.44,5994.9,3230.9,8674.3,5373.3,291.51,2246.92,2229.81,,18321.89,1075.31,1879.87,54097.4,2537.46
2011-08-17,5056.6,16840.8,9953.2,20289.03,7741.76,4303.9,1093.51,,2601.26,,9057.26,14.35,2828.53,2511.48,7418.94,1193.89,12579.6,34049.58,2993.8,55073.0,4229.26,5948.94,3254.34,8728.2,5421.21,292.65,2254.71,2241.68,,18630.97,1107.21,1892.67,54217.8,2566.22
2011-08-18,4944.15,16469.79,9601.5,20016.27,7614.97,4251.2,1089.09,4020.99,2559.47,,8943.76,13.44,2824.96,2380.43,7079.41,1140.65,12186.7,33246.63,2870.5,53134.0,4149.3,5602.8,3076.04,8317.7,5196.0,279.58,2151.96,2124.31,,18103.6,1065.18,1860.58,51945.9,2454.64
2011-08-19,4845.65,16141.67,9404.85,19399.92,7342.96,4101.9,1069.2,3842.75,2534.36,,8719.24,12.89,2733.63,2341.84,6970.1,1123.53,12007.5,33136.89,2825.4,52448.0,4129.71,5480.0,3016.99,8141.9,5093.75,274.15,2118.71,2080.84,,17780.92,1065.18,1744.88,53061.7,2419.77
2011-08-22,4898.8,16341.7,9407.35,19486.87,7312.59,4082.3,1067.84,3839.62,2515.86,,8628.13,12.83,2731.81,2345.38,6980.62,1123.82,12068.4,33593.65,,52440.0,4112.89,5473.78,3051.36,8293.9,5144.02,276.37,2140.05,2106.12,,18105.79,1109.34,1710.7,53287.0,2452.07
2011-08-23,4948.9,16498.47,9488.7,19875.53,7550.23,4173.4,1057.28,3880.46,2554.02,,8733.01,13.32,2765.15,2446.06,7209.59,1162.35,12338.3,34675.53,2895.6,53787.0,4162.51,5532.38,3084.37,8279.8,5230.58,278.32,2138.51,2089.26,,18133.58,1105.95,1776.68,52411.5,2438.06
2011-08-24,4888.9,16284.98,9331.85,19466.79,7502.93,4167.6,1046.43,3847.02,2541.09,,8639.61,13.55,2721.81,2467.69,7273.13,1177.6,12343.8,34644.92,2908.5,53796.0,4158.68,5681.08,3139.55,8369.1,5328.49,281.58,2200.36,2142.17,,18000.67,1115.25,1754.78,53055.1,2470.3
2011-08-25,4839.6,16146.33,9177.25,19752.48,7410.87,4212.8,1025.0,3844.38,2615.26,,8772.36,13.31,2765.74,2419.63,7149.67,1159.27,12284.3,33904.38,2865.8,52953.0,4113.44,5584.14,3119.0,8299.1,5298.18,278.49,2181.3,2148.52,,17772.67,1088.87,1764.58,52967.7,2450.0
2011-08-26,4747.8,15848.83,8974.55,19582.88,7445.1,4200.0,1037.22,3841.73,2612.19,,8797.78,13.76,2748.18,2479.85,7245.82,1176.8,12327.5,34042.22,2883.9,53351.0,4120.84,5537.48,3087.64,8185.5,5323.12,276.6,2170.95,2143.8,,17839.86,1088.87,1778.95,53707.6,2429.94
2011-08-29,4919.6,16416.33,9342.45,19865.11,7578.01,4263.3,1055.63,,2576.41,,8851.35,14.56,2791.89,2562.11,7450.3,1210.08,12504.9,35016.04,2943.3,54861.0,4214.63,5670.07,3154.2,8395.0,5446.47,281.26,2202.59,2193.85,,18315.83,1122.52,1829.5,53946.1,2471.51
2011-08-30,5001.0,16676.75,9533.4,20204.17,7646.19,4269.2,1044.97,,2566.59,,8953.9,14.66,,2576.11,7464.0,1212.92,12634.7,35148.91,2960.0,55385.0,4261.41,5643.92,3159.74,8444.8,5449.16,283.64,2212.61,2206.81,,18091.21,1121.17,1843.82,,2485.65
2011-09-02,5040.0,16821.46,9581.35,20212.91,7757.06,4242.9,1065.18,,2528.28,,8950.74,13.94,2843.09,2480.33,7250.73,1173.97,12602.4,35134.43,2872.1,56532.0,4250.72,5538.33,3148.53,8463.5,5359.67,286.43,2219.71,2209.32,,18233.03,1132.2,1867.75,55375.3,2521.29
2011-09-05,5017.2,16713.33,9614.05,19616.4,7551.57,4141.9,1049.23,3866.17,2478.74,,8784.46,,2773.17,,,,,33880.02,2783.3,54998.0,4107.81,5246.18,2999.54,8066.5,5142.99,274.45,2117.46,2114.22,,,,1785.83,54054.8,2434.08
2011-09-06,5064.3,16862.81,9657.6,19710.5,7367.19,4075.5,1055.6,3889.97,2470.52,,8590.57,14.08,2775.09,2473.83,7148.13,1165.24,12518.5,34439.34,2816.8,56607.0,4111.48,5193.97,2965.64,7936.4,5367.24,273.33,2109.89,2094.27,,17846.91,1032.74,1766.71,55019.8,2447.93
2011-09-07,5124.65,17065.0,9858.9,20048.0,7529.01,4183.4,1068.72,4001.43,2516.09,,8763.41,14.82,2832.13,2548.94,7355.17,1198.62,12720.6,35179.59,2876.7,,4214.0,5405.53,3073.18,8156.6,5501.26,281.05,2168.9,2143.77,,18486.05,1072.41,1833.46,55238.2,2519.42
2011-09-08,5153.25,17165.54,9920.05,19912.82,7548.37,4188.0,1072.21,4005.39,2498.94,,8793.12,14.62,2856.9,2529.14,7257.36,1185.9,12684.0,34712.38,2832.4,57624.0,4198.38,5408.46,3085.83,8277.8,5528.91,283.39,2188.79,2163.08,,18166.97,1062.78,1846.64,56692.0,2524.01
2011-09-09,5059.45,16866.97,9678.7,19866.63,7610.57,4194.7,1062.37,3998.5,2497.75,,8737.66,14.23,2825.39,2467.99,7045.01,1154.23,12387.5,33812.62,2753.2,55778.0,4106.37,5189.93,2974.59,7910.2,5430.77,276.1,2117.82,2046.13,,17041.97,1062.78,1812.93,55903.0,2444.02
2011-09-12,4946.8,16501.74,9395.25,19030.54,,4038.5,1040.83,3896.12,,,8535.67,14.56,2743.58,2495.09,7047.12,1162.27,12148.8,33792.56,2688.1,55685.0,4010.99,5072.33,2854.81,7640.7,5303.14,268.48,2053.01,1968.72,,16540.74,999.46,,55604.8,2382.06
2011-09-13,4940.95,16467.44,9339.7,,7391.37,4072.7,1031.67,3874.78,2471.3,,8616.55,15.2,2729.37,2532.15,7109.95,1172.87,12205.5,33947.62,2705.9,55544.0,4031.33,5166.36,2894.93,7834.2,5359.14,270.05,2070.07,1977.81,,16489.35,1019.81,,56650.6,2417.7
2011-09-14,5012.55,16709.6,9472.45,19045.44,7228.47,4005.8,1022.96,3799.04,2484.83,,8518.57,15.72,2739.35,2572.55,7199.12,1188.68,12293.4,34661.78,2750.1,56286.0,4052.75,5340.19,2949.14,8045.7,5417.89,273.56,2096.75,1984.61,,16629.75,1036.5,1749.16,56121.9,2467.51
2011-09-15,5075.7,16876.54,9660.35,19181.5,7385.68,4071.7,1036.21,3774.33,2479.05,,8668.86,15.65,2765.95,2607.07,7329.1,1209.11,12424.8,35181.44,2771.3,56381.0,4073.22,5508.24,3045.62,8337.9,5433.48,278.52,2139.16,2033.95,,16798.21,1056.83,1774.08,57115.6,2463.88
2011-09-16,5084.25,16933.83,9720.25,19455.31,7577.4,4149.4,1033.34,3835.18,2482.34,,8864.16,15.83,2789.04,2622.31,7348.18,1216.01,12263.7,,2750.3,57210.0,4057.54,5573.51,3031.08,8388.4,5452.88,281.73,2156.39,2067.15,,16779.45,1056.83,1840.1,57896.5,2497.23
2011-09-19,5031.95,16745.35,9583.55,18917.95,7480.88,4081.5,1017.19,3755.05,2437.79,,,15.7,2757.23,2612.83,7234.63,1204.09,12172.0,35076.96,2716.8,57103.0,,5415.91,2940.0,8222.7,5360.56,274.63,2100.88,2000.84,,16294.6,1033.89,1820.94,57933.2,2456.54
2011-09-20,5140.2,17099.28,9812.7,19014.8,7492.85,4040.2,1026.28,3752.11,2447.75,,8721.24,15.21,2780.84,2590.24,7217.11,1202.09,12209.9,34337.97,2717.2,56379.0,4105.61,5571.68,2984.05,8362.2,5471.4,279.54,2132.73,2020.69,,16331.21,1067.99,1837.97,60889.1,2492.91
2011-09-21,5133.25,17065.15,9929.0,18824.17,7535.88,4071.8,1029.59,3697.49,2512.96,,8741.16,14.77,2791.79,2538.19,6981.33,1166.76,11955.0,34019.22,2630.9,55982.0,4045.57,5433.8,2935.82,8210.3,5475.34,275.68,2115.87,1998.89,,16115.36,1085.86,1854.28,60827.9,2444.52
2011-09-22,4923.65,16361.15,9520.6,17911.95,7305.5,3964.9,990.59,3369.14,2443.06,,8560.26,13.96,2717.66,2455.67,6726.62,1129.56,11562.5,32381.06,2480.8,53280.0,3824.37,5164.21,2781.68,7830.8,5288.48,263.44,2002.79,1877.2,,15152.54,1038.91,1800.55,57979.9,2366.13
2011-09-23,4867.75,16162.06,9375.7,17668.83,7046.22,3903.2,958.16,3426.35,2433.16,,,14.14,2698.8,2483.23,6770.73,1136.43,11462.9,32588.43,2482.6,53230.0,3772.14,5196.56,2810.11,7996.9,5298.83,264.72,2021.37,1849.5,,14940.77,1038.91,1697.44,56323.4,2404.74
2011-09-26,4835.4,16051.1,9384.5,17407.8,6877.12,3863.9,904.06,3316.14,2393.18,,8374.13,14.59,2654.31,2516.69,6940.81,1162.95,11707.2,33385.94,2505.0,53748.0,3812.27,5345.56,2859.34,8201.7,5401.01,269.83,2061.91,1897.47,,14929.76,1062.59,1652.71,56801.2,2441.33
2011-09-27,4971.25,16524.03,9619.95,18130.55,7089.95,4004.6,946.62,3473.94,2415.05,,8609.95,14.76,2725.91,2546.83,7043.12,1175.38,11821.1,33783.68,2555.9,53920.0,3925.55,5628.44,3023.38,8531.9,5564.62,282.04,2153.51,2004.87,,15600.68,1077.79,1735.71,58261.3,2520.31
2011-09-28,4945.9,16446.02,9512.15,18011.06,7146.98,4039.5,931.6,3513.17,2392.06,,8615.65,14.22,2701.17,2491.58,6876.94,1151.06,11585.9,33438.16,2514.6,53270.0,3901.4,5578.42,2995.62,8480.2,5551.65,278.31,2139.6,1980.29,,15612.52,1077.79,1723.09,58988.5,2501.71
2011-09-29,5015.45,16698.07,9653.4,,7182.61,4008.3,926.21,3537.18,2365.34,,8701.23,13.48,2708.13,2480.76,6974.91,1160.4,11686.3,33686.16,2518.1,53385.0,3901.13,5639.58,3027.65,8592.5,5608.6,283.98,2163.13,1998.07,,15806.19,1077.79,1769.29,59758.2,2511.81
2011-09-30,4943.25,16453.76,9468.3,17592.41,7225.38,4008.6,916.21,3549.03,2359.22,,8700.29,13.15,2675.16,2415.4,6791.65,1131.42,11623.8,33503.28,2463.6,52324.0,3888.58,5502.02,2981.96,8546.6,5531.74,280.18,2131.28,1947.85,,15775.1,1077.79,1769.65,59693.4,2503.19
2011-10-03,4849.5,16151.45,9185.9,16822.15,7013.97,,869.31,3348.71,,,8545.48,12.17,2621.4,2335.83,6571.45,1099.23,11251.8,33133.88,2291.7,50792.0,3763.91,,2926.83,8353.8,5495.69,275.64,2096.74,1879.51,,15509.68,1061.08,,59459.7,2518.28
2011-10-04,4772.15,15864.86,8913.35,16250.27,7047.87,3872.1,855.45,3269.45,,,8456.12,12.78,2531.02,2404.82,6722.98,1123.95,11177.9,32966.23,2286.7,50686.0,3606.31,5216.71,2850.55,8225.4,5444.55,270.06,2038.84,1829.49,,15574.59,1020.92,,57209.2,2430.12
2011-10-05,4751.3,15792.41,8701.3,,6989.15,3926.5,862.65,3293.24,,,8382.98,13.35,2528.71,2460.51,6844.16,1144.03,11457.2,33000.29,2309.4,51014.0,3698.75,5473.03,2973.9,8477.3,5504.99,278.09,2109.9,1934.12,,16457.64,1038.5,1666.52,57311.2,2480.79
2011-10-07,4888.05,16232.54,9038.25,17707.01,7211.96,4162.9,909.17,3425.68,,,8605.62,14.04,2640.3,2479.35,6925.8,1155.46,11588.4,33005.09,2326.0,51244.0,3865.74,5675.7,3095.56,8798.4,5652.23,288.31,2146.42,1998.17,,16289.14,1049.92,1759.77,57338.8,2562.74
2011-10-10,4979.6,16557.23,9168.9,17711.06,,,923.17,3451.08,2344.79,,,14.9,2668.3,2566.05,7173.45,1194.89,,33547.24,,53273.0,,5847.29,3161.47,8892.4,5718.56,293.34,2179.74,1975.32,,16815.58,1077.79,1766.44,58327.6,2590.87
2011-10-11,4974.35,16536.47,9178.65,18141.59,7398.71,4227.6,944.8,3531.75,2348.52,,8773.68,15.26,2693.05,2583.03,7161.26,1195.54,11875.6,33681.8,2429.6,53838.0,3940.0,5865.01,3153.52,8845.5,5732.19,292.88,2164.81,1926.96,,17012.74,1084.73,1795.02,58664.1,2558.42
2011-10-12,5099.4,16958.39,9482.3,18329.46,7382.35,4204.3,952.77,3635.93,2420.0,,8738.9,15.26,2737.75,2604.73,7263.69,1207.25,12030.0,34470.36,2539.1,,4005.89,5994.47,3229.76,9026.5,5781.13,300.14,2192.33,2007.22,,17311.68,1084.73,1809.5,59420.3,2606.65
2011-10-13,5077.85,16883.92,9591.25,18757.81,7428.33,4244.5,936.82,3675.38,2438.79,,8823.25,15.43,2733.97,2620.24,7229.08,1203.66,11911.9,34584.75,2596.6,54601.0,4016.46,5914.84,3186.94,8943.5,5713.17,297.39,2180.23,1969.04,,17247.09,1084.73,1823.1,58543.4,2571.64
2011-10-14,5132.3,17082.69,9660.4,18501.79,7358.08,4205.6,955.81,3664.68,2431.38,,8747.96,15.84,2744.17,2667.85,7350.46,1224.58,12081.7,34848.42,2717.1,55030.0,4003.63,5967.2,3217.89,8975.5,5761.12,302.41,2203.04,1989.42,,17448.83,1084.73,1835.4,59300.3,2604.62
2011-10-17,5118.25,17025.09,9721.3,18873.99,7461.12,4275.4,971.63,3729.01,2440.4,,8879.6,15.84,2778.97,2614.92,7188.66,1200.86,11923.0,34125.7,2677.1,53911.0,4008.43,5859.43,3166.06,8864.3,5723.41,299.24,2169.78,1969.1,,17456.33,1127.76,1865.18,58442.4,2588.29
2011-10-18,5037.5,16748.29,9583.9,18076.46,7359.48,4186.9,952.75,3622.03,2383.49,,8741.91,15.61,2724.69,2657.43,7341.73,1225.38,12053.1,35011.71,2732.6,55032.0,4052.39,5877.41,3141.1,8811.3,5682.51,298.68,2137.05,1961.21,,17386.69,1122.62,1838.9,58750.6,2604.54
2011-10-19,5139.15,17085.34,9841.35,18309.22,7353.37,4213.7,938.19,3685.31,2377.51,,8772.54,15.3,2720.21,2604.04,7240.26,1209.88,11849.5,34523.27,2735.2,54966.0,4088.99,5913.53,3157.34,8849.5,5699.98,301.68,2134.22,1952.4,,17461.5,1122.62,1855.92,57798.7,2620.28
2011-10-20,5091.9,16936.89,9746.4,17983.1,7244.32,4144.9,909.1,3622.78,2331.37,,8682.15,15.9,2694.01,2598.62,7273.9,1215.39,11830.3,34395.5,2737.7,54010.0,4075.21,5766.48,3084.07,8608.2,5657.66,299.01,2096.69,1900.58,,17105.39,1122.62,1805.09,55904.5,2599.18
2011-10-21,5049.95,16785.64,9695.35,18025.72,7254.51,4141.9,916.34,3620.66,2317.27,,8678.89,16.88,2712.41,2637.46,7431.1,1238.25,11949.5,35020.74,2797.5,55255.0,4127.63,5970.96,3171.34,8853.0,5753.52,305.7,2138.82,1956.74,,17423.33,1122.62,1838.38,56792.3,2629.56
2011-10-24,5098.35,16939.28,9647.85,18771.82,7470.3,4255.0,,3706.78,2370.33,,8843.98,17.33,2760.95,2699.44,7547.63,1254.19,12162.3,35265.56,2861.8,56892.0,4197.9,6055.27,3220.46,8957.1,5788.63,308.32,2161.64,1984.56,,17766.22,1140.95,1898.32,56259.4,2691.3
2011-10-25,5191.6,17254.86,9511.6,18968.2,7491.21,4227.9,942.55,3710.48,2409.67,,8762.31,16.85,2769.94,2638.42,7400.82,1229.05,12109.8,35290.15,2850.5,56286.0,4139.38,6046.75,3174.29,8879.6,5708.79,304.98,2133.69,1979.47,,17838.28,1135.27,1888.65,56278.4,2654.78
2011-10-28,5360.7,17804.8,9917.05,20019.24,7616.06,4353.3,973.18,3829.96,2473.41,,9050.47,17.33,2905.72,2737.15,7803.94,1285.09,12519.5,36708.64,3015.2,59513.0,4327.25,6346.19,3348.63,9224.4,5852.66,313.01,2199.35,2065.3,,17600.07,1168.52,1929.48,57042.4,2755.85
2011-10-31,5326.6,17705.01,9989.65,19864.87,7587.69,4298.1,974.75,3790.85,2468.25,,8988.39,17.01,2855.77,2684.41,7563.38,1253.3,12252.1,36159.99,2905.5,58338.0,,6141.34,3242.84,8954.9,5731.27,307.5,2139.18,1983.75,,17600.07,1133.68,1909.03,56061.5,2724.66
2011-11-01,5257.95,17480.83,9822.25,19369.96,7622.01,,956.59,3685.01,2470.02,,8835.52,16.3,2789.35,2606.96,7337.15,1218.28,12115.1,35742.57,2762.0,57323.0,,5834.51,3068.33,8579.6,5588.57,296.19,2059.3,,,17600.07,1102.07,1909.63,54851.5,2608.19
2011-11-02,5258.45,17464.85,9781.05,19733.71,7598.45,4184.6,965.8,3763.03,2504.11,,8640.42,16.66,2834.75,2639.98,7461.1,1237.9,12241.8,,2689.3,,4270.96,5965.63,3110.59,8574.5,5611.05,298.21,2070.7,1936.28,,16865.49,1100.68,1898.01,55721.4,2609.99
2011-11-03,5265.75,17481.93,9782.5,19242.5,7460.31,4171.8,957.56,3705.81,2508.09,,,17.26,2810.04,2697.97,7605.14,1261.15,12468.4,36579.07,2782.9,58196.0,4277.39,6133.18,3195.47,8712.6,5668.05,304.5,2121.89,1968.5,,16700.16,1106.52,1869.96,56522.8,2682.14
2011-11-04,5284.2,17562.61,9836.35,19842.79,7603.23,4281.1,957.31,3783.63,2528.29,,8801.4,17.45,2848.24,2686.15,7552.23,1253.23,12408.3,36689.38,2761.4,58670.0,4269.21,5966.16,3123.55,8596.4,5659.83,301.97,2082.01,1984.32,,16782.53,1106.52,1928.41,56180.2,2664.54
2011-11-08,5289.35,17569.53,9852.55,19678.47,7600.79,4293.8,983.44,3805.65,2503.84,,8655.51,16.97,2866.52,2727.49,7671.91,1275.92,12488.9,37351.81,2792.8,59026.0,4370.8,5961.44,3143.3,8518.5,5682.65,303.98,2102.4,1984.16,,16672.53,1126.99,1903.14,,2687.26
2011-11-09,5221.05,17362.1,9592.65,20014.43,7561.86,4346.1,967.84,3857.36,2524.92,,8755.44,16.37,2858.66,2621.65,7353.45,1229.1,12156.2,36553.85,2676.4,57550.0,4290.66,5829.54,3075.16,8340.6,5607.85,294.4,2077.15,1923.2,,16195.62,1092.97,1907.53,,2661.55
2011-11-11,5168.85,17192.82,9292.55,19137.17,7367.29,4296.5,970.97,3778.89,2481.08,,8514.47,16.81,2790.94,2678.75,7576.18,1263.85,12276.9,37555.65,2751.7,58547.0,4337.83,6057.03,3149.38,8556.1,5649.03,300.98,2122.38,1932.0,,16931.5,1105.84,1863.45,56201.5,2697.11
2011-11-14,5148.35,17118.74,9275.0,19508.18,7525.65,4304.6,984.28,3833.04,2528.71,,8603.7,16.69,2830.33,2657.22,7493.29,1251.78,12224.2,37069.9,2676.9,58258.0,4325.76,5985.02,3108.95,8372.2,5661.71,296.9,2089.04,1914.76,,16452.8,1122.41,1902.81,55875.7,2694.68
